,Date,State,UR,StateName
679,1977-02-01,NJ,10.5,new jersey
680,1977-02-01,NM,8.6,new mexico
681,1977-02-01,NY,9.9,new york
682,1977-02-01,NC,6.3,north carolina
683,1977-02-01,ND,4.4,north dakota
684,1977-02-01,OH,7.5,ohio
685,1977-02-01,OK,5.4,oklahoma
686,1977-02-01,OR,8.9,oregon
687,1977-02-01,PA,8.0,pennsylvania
688,1977-02-01,RI,8.5,rhode island
689,1977-02-01,SC,7.3,south carolina
690,1977-02-01,SD,3.6,south dakota
691,1977-02-01,TN,6.6,tennessee
692,1977-02-01,TX,5.6,texas
693,1977-02-01,UT,5.4,utah
694,1977-02-01,VT,7.7,vermont
695,1977-02-01,VA,5.8,virginia
696,1977-02-01,WA,9.3,washington
697,1977-02-01,WV,6.9,west virginia
698,1977-02-01,WI,5.4,wisconsin
699,1977-02-01,WY,3.8,wyoming
700,1977-03-01,AL,7.8,alabama
701,1977-03-01,AK,9.4,alaska
702,1977-03-01,AZ,8.8,arizona
703,1977-03-01,AR,6.6,arkansas
704,1977-03-01,CA,8.8,california
705,1977-03-01,CO,6.7,colorado
706,1977-03-01,CT,7.7,connecticut
707,1977-03-01,DE,9.3,delaware
708,1977-03-01,FL,8.9,florida
709,1977-03-01,GA,7.6,georgia
710,1977-03-01,HI,8.1,hawaii
711,1977-03-01,ID,5.8,idaho
712,1977-03-01,IL,6.0,illinois
713,1977-03-01,IN,5.8,indiana
714,1977-03-01,IA,3.9,iowa
715,1977-03-01,KS,4.1,kansas
716,1977-03-01,KY,5.0,kentucky
717,1977-03-01,LA,6.9,louisiana
718,1977-03-01,ME,8.9,maine
719,1977-03-01,MD,6.7,maryland
720,1977-03-01,MA,8.3,massachusetts
721,1977-03-01,MI,8.6,michigan
722,1977-03-01,MN,5.7,minnesota
723,1977-03-01,MS,7.2,mississippi
724,1977-03-01,MO,6.3,missouri
725,1977-03-01,MT,6.1,montana
726,1977-03-01,NE,3.3,nebraska
727,1977-03-01,NV,7.9,nevada
728,1977-03-01,NH,6.1,new hampshire
729,1977-03-01,NJ,10.3,new jersey
730,1977-03-01,NM,8.4,new mexico
731,1977-03-01,NY,9.7,new york
732,1977-03-01,NC,6.2,north carolina
733,1977-03-01,ND,4.5,north dakota
734,1977-03-01,OH,7.2,ohio
735,1977-03-01,OK,5.4,oklahoma
736,1977-03-01,OR,8.6,oregon
737,1977-03-01,PA,7.9,pennsylvania
738,1977-03-01,RI,8.4,rhode island
739,1977-03-01,SC,7.3,south carolina
740,1977-03-01,SD,3.5,south dakota
741,1977-03-01,TN,6.6,tennessee
742,1977-03-01,TX,5.5,texas
743,1977-03-01,UT,5.4,utah
744,1977-03-01,VT,7.5,vermont
745,1977-03-01,VA,5.7,virginia
746,1977-03-01,WA,9.2,washington
747,1977-03-01,WV,7.0,west virginia
748,1977-03-01,WI,5.3,wisconsin
749,1977-03-01,WY,3.7,wyoming
750,1977-04-01,AL,7.9,alabama
751,1977-04-01,AK,9.6,alaska
752,1977-04-01,AZ,8.6,arizona
753,1977-04-01,AR,6.5,arkansas
754,1977-04-01,CA,8.7,california
755,1977-04-01,CO,6.7,colorado
756,1977-04-01,CT,7.4,connecticut
757,1977-04-01,DE,9.0,delaware
758,1977-04-01,FL,8.8,florida
759,1977-04-01,GA,7.3,georgia
760,1977-04-01,HI,7.9,hawaii
761,1977-04-01,ID,5.8,idaho
762,1977-04-01,IL,6.0,illinois
763,1977-04-01,IN,5.7,indiana
764,1977-04-01,IA,3.9,iowa
765,1977-04-01,KS,4.1,kansas
766,1977-04-01,KY,4.9,kentucky
767,1977-04-01,LA,6.8,louisiana
768,1977-04-01,ME,8.7,maine
769,1977-04-01,MD,6.5,maryland
770,1977-04-01,MA,8.2,massachusetts
771,1977-04-01,MI,8.4,michigan
772,1977-04-01,MN,5.6,minnesota
773,1977-04-01,MS,7.3,mississippi
774,1977-04-01,MO,6.2,missouri
775,1977-04-01,MT,6.2,montana
776,1977-04-01,NE,3.3,nebraska
777,1977-04-01,NV,7.6,nevada
778,1977-04-01,NH,6.0,new hampshire
779,1977-04-01,NJ,10.0,new jersey
780,1977-04-01,NM,8.2,new mexico
781,1977-04-01,NY,9.5,new york
782,1977-04-01,NC,6.1,north carolina
783,1977-04-01,ND,4.5,north dakota
784,1977-04-01,OH,6.9,ohio
785,1977-04-01,OK,5.3,oklahoma
786,1977-04-01,OR,8.2,oregon
787,1977-04-01,PA,7.8,pennsylvania
788,1977-04-01,RI,8.4,rhode island
789,1977-04-01,SC,7.2,south carolina
790,1977-04-01,SD,3.5,south dakota
791,1977-04-01,TN,6.5,tennessee
792,1977-04-01,TX,5.4,texas
793,1977-04-01,UT,5.4,utah
794,1977-04-01,VT,7.4,vermont
795,1977-04-01,VA,5.6,virginia
796,1977-04-01,WA,9.1,washington
797,1977-04-01,WV,6.9,west virginia
798,1977-04-01,WI,5.2,wisconsin
799,1977-04-01,WY,3.6,wyoming
800,1977-05-01,AL,7.8,alabama
801,1977-05-01,AK,9.8,alaska
802,1977-05-01,AZ,8.5,arizona
803,1977-05-01,AR,6.5,arkansas
804,1977-05-01,CA,8.5,california
805,1977-05-01,CO,6.6,colorado
806,1977-05-01,CT,7.2,connecticut
807,1977-05-01,DE,8.7,delaware
808,1977-05-01,FL,8.5,florida
809,1977-05-01,GA,7.0,georgia
810,1977-05-01,HI,7.7,hawaii
811,1977-05-01,ID,5.9,idaho
812,1977-05-01,IL,6.1,illinois
813,1977-05-01,IN,5.7,indiana
814,1977-05-01,IA,3.9,iowa
815,1977-05-01,KS,4.0,kansas
816,1977-05-01,KY,4.8,kentucky
817,1977-05-01,LA,6.8,louisiana
818,1977-05-01,ME,8.6,maine
819,1977-05-01,MD,6.2,maryland
820,1977-05-01,MA,8.0,massachusetts
821,1977-05-01,MI,8.3,michigan
822,1977-05-01,MN,5.5,minnesota
823,1977-05-01,MS,7.4,mississippi
824,1977-05-01,MO,6.2,missouri
825,1977-05-01,MT,6.2,montana
826,1977-05-01,NE,3.3,nebraska
827,1977-05-01,NV,7.2,nevada
828,1977-05-01,NH,5.8,new hampshire
829,1977-05-01,NJ,9.7,new jersey
830,1977-05-01,NM,8.0,new mexico
831,1977-05-01,NY,9.3,new york
832,1977-05-01,NC,6.0,north carolina
833,1977-05-01,ND,4.6,north dakota
834,1977-05-01,OH,6.6,ohio
835,1977-05-01,OK,5.3,oklahoma
836,1977-05-01,OR,7.8,oregon
837,1977-05-01,PA,7.7,pennsylvania
838,1977-05-01,RI,8.3,rhode island
839,1977-05-01,SC,7.0,south carolina
840,1977-05-01,SD,3.4,south dakota
841,1977-05-01,TN,6.4,tennessee
842,1977-05-01,TX,5.3,texas
843,1977-05-01,UT,5.3,utah
844,1977-05-01,VT,7.2,vermont
845,1977-05-01,VA,5.5,virginia
846,1977-05-01,WA,8.9,washington
847,1977-05-01,WV,6.9,west virginia
848,1977-05-01,WI,5.1,wisconsin
849,1977-05-01,WY,3.5,wyoming
850,1977-06-01,AL,7.6,alabama
851,1977-06-01,AK,9.9,alaska
852,1977-06-01,AZ,8.3,arizona
853,1977-06-01,AR,6.4,arkansas
854,1977-06-01,CA,8.3,california
855,1977-06-01,CO,6.4,colorado
856,1977-06-01,CT,7.0,connecticut
857,1977-06-01,DE,8.4,delaware
858,1977-06-01,FL,8.3,florida
859,1977-06-01,GA,6.8,georgia
860,1977-06-01,HI,7.5,hawaii
861,1977-06-01,ID,5.9,idaho
862,1977-06-01,IL,6.2,illinois
863,1977-06-01,IN,5.8,indiana
864,1977-06-01,IA,3.9,iowa
865,1977-06-01,KS,4.0,kansas
866,1977-06-01,KY,4.8,kentucky
867,1977-06-01,LA,6.8,louisiana
868,1977-06-01,ME,8.4,maine
869,1977-06-01,MD,6.1,maryland
870,1977-06-01,MA,7.9,massachusetts
871,1977-06-01,MI,8.2,michigan
872,1977-06-01,MN,5.4,minnesota
873,1977-06-01,MS,7.4,mississippi
874,1977-06-01,MO,6.2,missouri
875,1977-06-01,MT,6.3,montana
876,1977-06-01,NE,3.4,nebraska
877,1977-06-01,NV,6.9,nevada
878,1977-06-01,NH,5.5,new hampshire
879,1977-06-01,NJ,9.4,new jersey
880,1977-06-01,NM,7.8,new mexico
881,1977-06-01,NY,9.1,new york
882,1977-06-01,NC,6.0,north carolina
883,1977-06-01,ND,4.6,north dakota
884,1977-06-01,OH,6.4,ohio
885,1977-06-01,OK,5.2,oklahoma
886,1977-06-01,OR,7.5,oregon
887,1977-06-01,PA,7.6,pennsylvania
888,1977-06-01,RI,8.1,rhode island
889,1977-06-01,SC,6.9,south carolina
890,1977-06-01,SD,3.3,south dakota
891,1977-06-01,TN,6.2,tennessee
892,1977-06-01,TX,5.2,texas
893,1977-06-01,UT,5.3,utah
894,1977-06-01,VT,7.0,vermont
895,1977-06-01,VA,5.4,virginia
896,1977-06-01,WA,8.7,washington
897,1977-06-01,WV,6.9,west virginia
898,1977-06-01,WI,5.0,wisconsin
899,1977-06-01,WY,3.4,wyoming
900,1977-07-01,AL,7.4,alabama
901,1977-07-01,AK,10.0,alaska
902,1977-07-01,AZ,8.2,arizona
903,1977-07-01,AR,6.4,arkansas
904,1977-07-01,CA,8.2,california
905,1977-07-01,CO,6.3,colorado
906,1977-07-01,CT,6.8,connecticut
907,1977-07-01,DE,8.2,delaware
908,1977-07-01,FL,8.0,florida
909,1977-07-01,GA,6.6,georgia
910,1977-07-01,HI,7.5,hawaii
911,1977-07-01,ID,5.9,idaho
912,1977-07-01,IL,6.3,illinois
913,1977-07-01,IN,5.8,indiana
914,1977-07-01,IA,4.0,iowa
915,1977-07-01,KS,3.9,kansas
916,1977-07-01,KY,4.7,kentucky
917,1977-07-01,LA,6.8,louisiana
918,1977-07-01,ME,8.2,maine
919,1977-07-01,MD,6.0,maryland
920,1977-07-01,MA,7.8,massachusetts
921,1977-07-01,MI,8.1,michigan
922,1977-07-01,MN,5.3,minnesota
923,1977-07-01,MS,7.4,mississippi
924,1977-07-01,MO,6.1,missouri
925,1977-07-01,MT,6.3,montana
926,1977-07-01,NE,3.5,nebraska
927,1977-07-01,NV,6.6,nevada
928,1977-07-01,NH,5.3,new hampshire
929,1977-07-01,NJ,9.1,new jersey
930,1977-07-01,NM,7.6,new mexico
931,1977-07-01,NY,9.0,new york
932,1977-07-01,NC,6.0,north carolina
933,1977-07-01,ND,4.6,north dakota
934,1977-07-01,OH,6.2,ohio
935,1977-07-01,OK,5.0,oklahoma
936,1977-07-01,OR,7.1,oregon
937,1977-07-01,PA,7.6,pennsylvania
938,1977-07-01,RI,8.0,rhode island
939,1977-07-01,SC,6.7,south carolina
940,1977-07-01,SD,3.2,south dakota
941,1977-07-01,TN,6.1,tennessee
942,1977-07-01,TX,5.2,texas
943,1977-07-01,UT,5.2,utah
944,1977-07-01,VT,6.8,vermont
945,1977-07-01,VA,5.3,virginia
946,1977-07-01,WA,8.5,washington
947,1977-07-01,WV,6.8,west virginia
948,1977-07-01,WI,5.0,wisconsin
949,1977-07-01,WY,3.3,wyoming
950,1977-08-01,AL,7.1,alabama
951,1977-08-01,AK,10.0,alaska
952,1977-08-01,AZ,8.1,arizona
953,1977-08-01,AR,6.4,arkansas
954,1977-08-01,CA,8.1,california
955,1977-08-01,CO,6.2,colorado
956,1977-08-01,CT,6.7,connecticut
957,1977-08-01,DE,8.0,delaware
958,1977-08-01,FL,7.8,florida
959,1977-08-01,GA,6.6,georgia
960,1977-08-01,HI,7.6,hawaii
961,1977-08-01,ID,5.9,idaho
962,1977-08-01,IL,6.4,illinois
963,1977-08-01,IN,5.8,indiana
964,1977-08-01,IA,3.9,iowa
965,1977-08-01,KS,3.9,kansas
966,1977-08-01,KY,4.7,kentucky
967,1977-08-01,LA,7.0,louisiana
968,1977-08-01,ME,8.0,maine
969,1977-08-01,MD,6.0,maryland
970,1977-08-01,MA,7.6,massachusetts
971,1977-08-01,MI,8.1,michigan
972,1977-08-01,MN,5.1,minnesota
973,1977-08-01,MS,7.4,mississippi
974,1977-08-01,MO,6.0,missouri
975,1977-08-01,MT,6.4,montana
976,1977-08-01,NE,3.5,nebraska
977,1977-08-01,NV,6.2,nevada
978,1977-08-01,NH,5.1,new hampshire
979,1977-08-01,NJ,9.0,new jersey
980,1977-08-01,NM,7.3,new mexico
981,1977-08-01,NY,8.8,new york
982,1977-08-01,NC,5.9,north carolina
983,1977-08-01,ND,4.6,north dakota
984,1977-08-01,OH,6.1,ohio
985,1977-08-01,OK,4.8,oklahoma
986,1977-08-01,OR,6.9,oregon
987,1977-08-01,PA,7.5,pennsylvania
988,1977-08-01,RI,7.9,rhode island
989,1977-08-01,SC,6.7,south carolina
990,1977-08-01,SD,3.1,south dakota
991,1977-08-01,TN,6.0,tennessee
992,1977-08-01,TX,5.2,texas
993,1977-08-01,UT,5.1,utah
994,1977-08-01,VT,6.7,vermont
995,1977-08-01,VA,5.3,virginia
996,1977-08-01,WA,8.3,washington
997,1977-08-01,WV,6.8,west virginia
998,1977-08-01,WI,5.0,wisconsin
999,1977-08-01,WY,3.2,wyoming
1000,1977-09-01,AL,6.9,alabama
1001,1977-09-01,AK,10.1,alaska
1002,1977-09-01,AZ,7.9,arizona
1003,1977-09-01,AR,6.4,arkansas
1004,1977-09-01,CA,7.9,california
1005,1977-09-01,CO,6.2,colorado
1006,1977-09-01,CT,6.6,connecticut
1007,1977-09-01,DE,7.8,delaware
1008,1977-09-01,FL,7.6,florida
1009,1977-09-01,GA,6.5,georgia
1010,1977-09-01,HI,7.7,hawaii
1011,1977-09-01,ID,5.8,idaho
1012,1977-09-01,IL,6.4,illinois
1013,1977-09-01,IN,5.8,indiana
1014,1977-09-01,IA,3.9,iowa
1015,1977-09-01,KS,3.8,kansas
1016,1977-09-01,KY,4.7,kentucky
1017,1977-09-01,LA,7.2,louisiana
1018,1977-09-01,ME,7.9,maine
1019,1977-09-01,MD,6.1,maryland
1020,1977-09-01,MA,7.4,massachusetts
1021,1977-09-01,MI,8.0,michigan
1022,1977-09-01,MN,5.0,minnesota
1023,1977-09-01,MS,7.3,mississippi
1024,1977-09-01,MO,5.9,missouri
1025,1977-09-01,MT,6.4,montana
1026,1977-09-01,NE,3.6,nebraska
1027,1977-09-01,NV,5.9,nevada
1028,1977-09-01,NH,4.9,new hampshire
1029,1977-09-01,NJ,8.8,new jersey
1030,1977-09-01,NM,7.1,new mexico
1031,1977-09-01,NY,8.7,new york
1032,1977-09-01,NC,5.8,north carolina
1033,1977-09-01,ND,4.6,north dakota
1034,1977-09-01,OH,6.1,ohio
1035,1977-09-01,OK,4.6,oklahoma
1036,1977-09-01,OR,6.6,oregon
1037,1977-09-01,PA,7.5,pennsylvania
1038,1977-09-01,RI,7.8,rhode island
1039,1977-09-01,SC,6.6,south carolina
1040,1977-09-01,SD,3.1,south dakota
1041,1977-09-01,TN,6.0,tennessee
1042,1977-09-01,TX,5.2,texas
1043,1977-09-01,UT,5.0,utah
1044,1977-09-01,VT,6.6,vermont
1045,1977-09-01,VA,5.3,virginia
1046,1977-09-01,WA,8.0,washington
1047,1977-09-01,WV,6.9,west virginia
1048,1977-09-01,WI,5.0,wisconsin
1049,1977-09-01,WY,3.1,wyoming
1050,1977-10-01,AL,6.8,alabama
1051,1977-10-01,AK,10.3,alaska
1052,1977-10-01,AZ,7.6,arizona
1053,1977-10-01,AR,6.4,arkansas
1054,1977-10-01,CA,7.8,california
1055,1977-10-01,CO,6.1,colorado
1056,1977-10-01,CT,6.4,connecticut
1057,1977-10-01,DE,7.7,delaware
1058,1977-10-01,FL,7.4,florida
1059,1977-10-01,GA,6.3,georgia
1060,1977-10-01,HI,7.8,hawaii
1061,1977-10-01,ID,5.7,idaho
1062,1977-10-01,IL,6.4,illinois
1063,1977-10-01,IN,5.8,indiana
1064,1977-10-01,IA,3.9,iowa
1065,1977-10-01,KS,3.7,kansas
1066,1977-10-01,KY,4.8,kentucky
1067,1977-10-01,LA,7.4,louisiana
1068,1977-10-01,ME,7.7,maine
1069,1977-10-01,MD,6.1,maryland
1070,1977-10-01,MA,7.2,massachusetts
1071,1977-10-01,MI,7.9,michigan
1072,1977-10-01,MN,4.8,minnesota
1073,1977-10-01,MS,7.3,mississippi
1074,1977-10-01,MO,5.8,missouri
1075,1977-10-01,MT,6.5,montana
1076,1977-10-01,NE,3.7,nebraska
1077,1977-10-01,NV,5.6,nevada
1078,1977-10-01,NH,4.8,new hampshire
1079,1977-10-01,NJ,8.6,new jersey
1080,1977-10-01,NM,6.8,new mexico
1081,1977-10-01,NY,8.6,new york
1082,1977-10-01,NC,5.7,north carolina
1083,1977-10-01,ND,4.6,north dakota
1084,1977-10-01,OH,6.0,ohio
1085,1977-10-01,OK,4.4,oklahoma
1086,1977-10-01,OR,6.4,oregon
1087,1977-10-01,PA,7.4,pennsylvania
1088,1977-10-01,RI,7.6,rhode island
1089,1977-10-01,SC,6.5,south carolina
1090,1977-10-01,SD,3.1,south dakota
1091,1977-10-01,TN,6.0,tennessee
1092,1977-10-01,TX,5.2,texas
1093,1977-10-01,UT,4.8,utah
1094,1977-10-01,VT,6.5,vermont
1095,1977-10-01,VA,5.3,virginia
1096,1977-10-01,WA,7.7,washington
1097,1977-10-01,WV,6.9,west virginia
1098,1977-10-01,WI,5.0,wisconsin
1099,1977-10-01,WY,3.1,wyoming
1100,1977-11-01,AL,6.7,alabama
1101,1977-11-01,AK,10.5,alaska
1102,1977-11-01,AZ,7.3,arizona
1103,1977-11-01,AR,6.3,arkansas
1104,1977-11-01,CA,7.7,california
1105,1977-11-01,CO,6.1,colorado
1106,1977-11-01,CT,6.2,connecticut
1107,1977-11-01,DE,7.6,delaware
1108,1977-11-01,FL,7.3,florida
1109,1977-11-01,GA,6.2,georgia
1110,1977-11-01,HI,7.8,hawaii
1111,1977-11-01,ID,5.5,idaho
1112,1977-11-01,IL,6.4,illinois
1113,1977-11-01,IN,5.8,indiana
1114,1977-11-01,IA,3.8,iowa
1115,1977-11-01,KS,3.6,kansas
1116,1977-11-01,KY,4.9,kentucky
1117,1977-11-01,LA,7.5,louisiana
1118,1977-11-01,ME,7.4,maine
1119,1977-11-01,MD,6.0,maryland
1120,1977-11-01,MA,7.0,massachusetts
1121,1977-11-01,MI,7.7,michigan
1122,1977-11-01,MN,4.6,minnesota
1123,1977-11-01,MS,7.2,mississippi
1124,1977-11-01,MO,5.7,missouri
1125,1977-11-01,MT,6.5,montana
1126,1977-11-01,NE,3.7,nebraska
1127,1977-11-01,NV,5.3,nevada
1128,1977-11-01,NH,4.7,new hampshire
1129,1977-11-01,NJ,8.3,new jersey
1130,1977-11-01,NM,6.5,new mexico
1131,1977-11-01,NY,8.5,new york
1132,1977-11-01,NC,5.5,north carolina
1133,1977-11-01,ND,4.6,north dakota
1134,1977-11-01,OH,5.9,ohio
1135,1977-11-01,OK,4.3,oklahoma
1136,1977-11-01,OR,6.1,oregon
1137,1977-11-01,PA,7.4,pennsylvania
1138,1977-11-01,RI,7.5,rhode island
1139,1977-11-01,SC,6.4,south carolina
1140,1977-11-01,SD,3.1,south dakota
1141,1977-11-01,TN,5.9,tennessee
1142,1977-11-01,TX,5.2,texas
1143,1977-11-01,UT,4.7,utah
1144,1977-11-01,VT,6.4,vermont
1145,1977-11-01,VA,5.3,virginia
1146,1977-11-01,WA,7.4,washington
1147,1977-11-01,WV,6.9,west virginia
1148,1977-11-01,WI,5.0,wisconsin
1149,1977-11-01,WY,3.1,wyoming
1150,1977-12-01,AL,6.6,alabama
1151,1977-12-01,AK,10.7,alaska
1152,1977-12-01,AZ,7.1,arizona
1153,1977-12-01,AR,6.3,arkansas
1154,1977-12-01,CA,7.6,california
1155,1977-12-01,CO,6.1,colorado
1156,1977-12-01,CT,6.0,connecticut
1157,1977-12-01,DE,7.6,delaware
1158,1977-12-01,FL,7.2,florida
1159,1977-12-01,GA,6.0,georgia
1160,1977-12-01,HI,7.8,hawaii
1161,1977-12-01,ID,5.4,idaho
1162,1977-12-01,IL,6.3,illinois
1163,1977-12-01,IN,5.8,indiana
1164,1977-12-01,IA,3.8,iowa
1165,1977-12-01,KS,3.5,kansas
1166,1977-12-01,KY,5.0,kentucky
1167,1977-12-01,LA,7.6,louisiana
1168,1977-12-01,ME,7.2,maine
1169,1977-12-01,MD,5.9,maryland
1170,1977-12-01,MA,6.8,massachusetts
1171,1977-12-01,MI,7.5,michigan
1172,1977-12-01,MN,4.4,minnesota
1173,1977-12-01,MS,7.2,mississippi
1174,1977-12-01,MO,5.6,missouri
1175,1977-12-01,MT,6.5,montana
1176,1977-12-01,NE,3.8,nebraska
1177,1977-12-01,NV,5.1,nevada
1178,1977-12-01,NH,4.5,new hampshire
1179,1977-12-01,NJ,8.0,new jersey
1180,1977-12-01,NM,6.3,new mexico
1181,1977-12-01,NY,8.4,new york
1182,1977-12-01,NC,5.2,north carolina
1183,1977-12-01,ND,4.5,north dakota
1184,1977-12-01,OH,5.8,ohio
1185,1977-12-01,OK,4.3,oklahoma
1186,1977-12-01,OR,5.9,oregon
1187,1977-12-01,PA,7.3,pennsylvania
1188,1977-12-01,RI,7.4,rhode island
1189,1977-12-01,SC,6.2,south carolina
1190,1977-12-01,SD,3.0,south dakota
1191,1977-12-01,TN,5.9,tennessee
1192,1977-12-01,TX,5.2,texas
1193,1977-12-01,UT,4.5,utah
1194,1977-12-01,VT,6.3,vermont
1195,1977-12-01,VA,5.4,virginia
1196,1977-12-01,WA,7.2,washington
1197,1977-12-01,WV,6.9,west virginia
1198,1977-12-01,WI,5.0,wisconsin
1199,1977-12-01,WY,3.0,wyoming
1200,1978-01-01,AL,6.5,alabama
1201,1978-01-01,AK,10.8,alaska
1202,1978-01-01,AZ,6.8,arizona
1203,1978-01-01,AR,6.2,arkansas
1204,1978-01-01,CA,7.6,california
1205,1978-01-01,CO,6.1,colorado
1206,1978-01-01,CT,5.7,connecticut
1207,1978-01-01,DE,7.6,delaware
1208,1978-01-01,FL,7.0,florida
1209,1978-01-01,GA,5.8,georgia
1210,1978-01-01,HI,7.6,hawaii
1211,1978-01-01,ID,5.3,idaho
1212,1978-01-01,IL,6.3,illinois
1213,1978-01-01,IN,5.8,indiana
1214,1978-01-01,IA,3.9,iowa
1215,1978-01-01,KS,3.5,kansas
1216,1978-01-01,KY,5.0,kentucky
1217,1978-01-01,LA,7.7,louisiana
1218,1978-01-01,ME,7.0,maine
1219,1978-01-01,MD,5.8,maryland
1220,1978-01-01,MA,6.7,massachusetts
1221,1978-01-01,MI,7.3,michigan
1222,1978-01-01,MN,4.2,minnesota
1223,1978-01-01,MS,7.2,mississippi
1224,1978-01-01,MO,5.6,missouri
1225,1978-01-01,MT,6.5,montana
1226,1978-01-01,NE,3.8,nebraska
1227,1978-01-01,NV,4.8,nevada
1228,1978-01-01,NH,4.4,new hampshire
1229,1978-01-01,NJ,7.8,new jersey
1230,1978-01-01,NM,6.1,new mexico
1231,1978-01-01,NY,8.3,new york
1232,1978-01-01,NC,5.0,north carolina
1233,1978-01-01,ND,4.4,north dakota
1234,1978-01-01,OH,5.7,ohio
1235,1978-01-01,OK,4.2,oklahoma
1236,1978-01-01,OR,5.7,oregon
1237,1978-01-01,PA,7.3,pennsylvania
1238,1978-01-01,RI,7.2,rhode island
1239,1978-01-01,SC,6.0,south carolina
1240,1978-01-01,SD,3.0,south dakota
1241,1978-01-01,TN,5.8,tennessee
1242,1978-01-01,TX,5.1,texas
1243,1978-01-01,UT,4.4,utah
1244,1978-01-01,VT,6.1,vermont
1245,1978-01-01,VA,5.4,virginia
1246,1978-01-01,WA,6.9,washington
1247,1978-01-01,WV,6.8,west virginia
1248,1978-01-01,WI,4.9,wisconsin
1249,1978-01-01,WY,3.0,wyoming
1250,1978-02-01,AL,6.4,alabama
1251,1978-02-01,AK,11.0,alaska
1252,1978-02-01,AZ,6.6,arizona
1253,1978-02-01,AR,6.1,arkansas
1254,1978-02-01,CA,7.5,california
1255,1978-02-01,CO,6.0,colorado
1256,1978-02-01,CT,5.5,connecticut
1257,1978-02-01,DE,7.6,delaware
1258,1978-02-01,FL,6.9,florida
1259,1978-02-01,GA,5.6,georgia
1260,1978-02-01,HI,7.5,hawaii
1261,1978-02-01,ID,5.2,idaho
1262,1978-02-01,IL,6.3,illinois
1263,1978-02-01,IN,5.7,indiana
1264,1978-02-01,IA,3.9,iowa
1265,1978-02-01,KS,3.4,kansas
1266,1978-02-01,KY,5.1,kentucky
1267,1978-02-01,LA,7.6,louisiana
1268,1978-02-01,ME,6.7,maine
1269,1978-02-01,MD,5.6,maryland
1270,1978-02-01,MA,6.5,massachusetts
1271,1978-02-01,MI,7.1,michigan
1272,1978-02-01,MN,4.1,minnesota
1273,1978-02-01,MS,7.1,mississippi
1274,1978-02-01,MO,5.5,missouri
1275,1978-02-01,MT,6.4,montana
1276,1978-02-01,NE,3.7,nebraska
1277,1978-02-01,NV,4.6,nevada
1278,1978-02-01,NH,4.2,new hampshire
1279,1978-02-01,NJ,7.6,new jersey
1280,1978-02-01,NM,6.0,new mexico
1281,1978-02-01,NY,8.1,new york
1282,1978-02-01,NC,4.7,north carolina
1283,1978-02-01,ND,4.3,north dakota
1284,1978-02-01,OH,5.6,ohio
1285,1978-02-01,OK,4.2,oklahoma
1286,1978-02-01,OR,5.6,oregon
1287,1978-02-01,PA,7.2,pennsylvania
1288,1978-02-01,RI,7.1,rhode island
1289,1978-02-01,SC,5.9,south carolina
1290,1978-02-01,SD,2.9,south dakota
1291,1978-02-01,TN,5.8,tennessee
1292,1978-02-01,TX,5.0,texas
1293,1978-02-01,UT,4.2,utah
1294,1978-02-01,VT,6.0,vermont
1295,1978-02-01,VA,5.3,virginia
1296,1978-02-01,WA,6.8,washington
1297,1978-02-01,WV,6.6,west virginia
1298,1978-02-01,WI,4.9,wisconsin
1299,1978-02-01,WY,2.9,wyoming
1300,1978-03-01,AL,6.2,alabama
1301,1978-03-01,AK,11.0,alaska
1302,1978-03-01,AZ,6.4,arizona
1303,1978-03-01,AR,6.0,arkansas
1304,1978-03-01,CA,7.5,california
1305,1978-03-01,CO,5.9,colorado
1306,1978-03-01,CT,5.4,connecticut
1307,1978-03-01,DE,7.5,delaware
1308,1978-03-01,FL,6.8,florida
1309,1978-03-01,GA,5.6,georgia
1310,1978-03-01,HI,7.3,hawaii
1311,1978-03-01,ID,5.1,idaho
1312,1978-03-01,IL,6.3,illinois
1313,1978-03-01,IN,5.7,indiana
1314,1978-03-01,IA,3.9,iowa
1315,1978-03-01,KS,3.3,kansas
1316,1978-03-01,KY,5.0,kentucky
1317,1978-03-01,LA,7.5,louisiana
1318,1978-03-01,ME,6.5,maine
1319,1978-03-01,MD,5.5,maryland
1320,1978-03-01,MA,6.4,massachusetts
1321,1978-03-01,MI,6.9,michigan
1322,1978-03-01,MN,3.9,minnesota
1323,1978-03-01,MS,7.1,mississippi
1324,1978-03-01,MO,5.4,missouri
1325,1978-03-01,MT,6.3,montana
1326,1978-03-01,NE,3.6,nebraska
1327,1978-03-01,NV,4.4,nevada
1328,1978-03-01,NH,4.1,new hampshire
1329,1978-03-01,NJ,7.4,new jersey
1330,1978-03-01,NM,5.9,new mexico
1331,1978-03-01,NY,8.0,new york
1332,1978-03-01,NC,4.6,north carolina
1333,1978-03-01,ND,4.3,north dakota
1334,1978-03-01,OH,5.5,ohio
1335,1978-03-01,OK,4.0,oklahoma
1336,1978-03-01,OR,5.6,oregon
1337,1978-03-01,PA,7.1,pennsylvania
1338,1978-03-01,RI,6.9,rhode island
1339,1978-03-01,SC,5.8,south carolina
1340,1978-03-01,SD,2.9,south dakota
1341,1978-03-01,TN,5.7,tennessee
1342,1978-03-01,TX,4.9,texas
1343,1978-03-01,UT,4.1,utah
1344,1978-03-01,VT,5.8,vermont
1345,1978-03-01,VA,5.3,virginia
